Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2Tjx2DINx4qil9xunhu5cO,"5r1OHaNjhzMOn1J4lPi1SR,506zjFvbbNJcjxY260lHDC","I Like You","I Like You","Brazil XXI,Luca Giacco",2020-05-29,242481,42,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,bossa nova cover",0.817,0.434,0,-12.044,1,0.0353,0.418,0.00133,0.096,0.553,107.973,4
61tniHTQazrRNGRrAbZRGu,"19fFXKAVON44FeIBScDl9j,506zjFvbbNJcjxY260lHDC","Halo","Halo","George White Group,Luca Giacco",2019-03-22,268674,39,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover,bossa nova cover",0.597,0.222,2,-18.084,1,0.0341,0.446,0.00000338,0.107,0.317,120.038,4
01E1JjJ1WWKl7gxhplzIK6,"7675AXKo73FqKM9RDrGbf7","Just the Two of Us","Just the Two of Us","Nenei",2022-07-01,211000,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.715,0.437,1,-12.187,1,0.0606,0.363,0,0.339,0.482,144.02,4
6MmUiXsyqAehKtQrTOp9JH,"0wf8Rn6bjZgEkKp0eV9omw,506zjFvbbNJcjxY260lHDC","Standing Outside in the Rain","Standing Outside in the Rain","Groove Da Praia,Luca Giacco",2021-03-12,148183,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.801,0.552,2,-12.442,1,0.0301,0.822,0.239,0.355,0.786,119.968,4
3gyTNk6UpaHlIKSQlXexxD,"0qaq7Wbz8frkQzqBCops0p,2d5lQo9YQ1DkAsBKTRp7Iu","Back Down South - Bossa Nova Mix","Back Down South (Bossa Nova Mix)","Stereo Dub,Karen Souza",2019-08-23,164889,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover,bossa nova cover,jazz cover",0.822,0.478,2,-17.062,1,0.0549,0.473,0.597,0.113,0.582,130.038,4
1WfsnlcGlMLTL1WAJxD8Rv,"33Vu3mpcuNfgWB9bknKI2W,4DpQLwz0jhUU7wuT9phTlD","At Last","At Last","Spanish Flow,Sarah Menescal",2023-08-25,110303,42,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,bossa nova cover",0.741,0.6,0,-11.242,1,0.0642,0.00515,0.817,0.109,0.507,99.022,4
0zPnJEuC38tzwUYSlBzLbc,"6NP40ldgw4kYtspZOziuii","Would I Lie to You?","Would I Lie to You?","Eve St. Jones",2019-08-09,221589,45,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.715,0.534,4,-10.109,0,0.0309,0.265,0,0.384,0.674,80.006,4
0PYLjTrb7ChZTfWG9TFAPe,"6MVeEwYSJUvwwYfUVPeZ6Y","Finally","Finally","Stella Starlight Trio",2020-09-04,219250,44,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.669,0.286,11,-12.761,0,0.0285,0.843,0.0000109,0.242,0.454,87.881,4
4xNY4ODuyRuL3erXG1yAV9,"593TG88zhlcUxEYmhMYeIG","I've Been Thinking About You","I've Been Thinking About You","Jazzystics",2021-11-19,232045,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.574,0.28,9,-9.803,0,0.0351,0.754,0.0000101,0.199,0.226,134.578,3
7838W70tMmlrcyWOl5f94G,"506zjFvbbNJcjxY260lHDC","Hard Woman","Hard Woman","Luca Giacco",2020-08-07,234941,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.862,0.398,3,-10.599,1,0.0325,0.408,0.0779,0.111,0.609,108.002,4
120Xuxfa5OC4yaDTKJXsRA,"6Q5cnVb5SfF6RWedEp57Al","Reminiscing","International Inspirations","Michelle Simonal",2019-12-06,198250,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.864,0.398,7,-14.942,1,0.0488,0.702,0.000102,0.114,0.238,99.979,4
0PhocXeV0UYspfP6zuiPD9,"2MmYl6uhjTpPB6mSnNOWHv,2Y6ICKqJ0JCmy0wVp7Il58","Pink","Pink","Les Crossaders,Mandy Jones",2020-04-03,207190,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,bossa nova cover",0.671,0.595,0,-11.435,1,0.0498,0.0586,0.00229,0.372,0.373,163.877,4
5dyVnHugwTjg5ygkcCxrRy,"3tFvFDca4inwWMY5vupFbX,7675AXKo73FqKM9RDrGbf7","Fly Me to the Moon","Fly Me to the Moon","The Cooltrane Quartet,Nenei",2020-03-27,210000,41,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.618,0.404,5,-11.204,0,0.0256,0.0808,0.0000362,0.0999,0.241,100.042,4
0N73mFYOFbYX1FBoON6tOx,"2MmYl6uhjTpPB6mSnNOWHv,4ktjqLotjs95qQfTLLmc25","Delicate","Jazz Sexiest Ladies, Vol. 2","Les Crossaders,Groovy Waters",2019-03-22,224005,36,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.609,0.153,0,-18.69,1,0.038,0.593,0.0000113,0.211,0.234,75.138,4
6ae3eJZM5L3M57Gcy1yV1m,"6Q5cnVb5SfF6RWedEp57Al","Live to Tell","Live to Tell","Michelle Simonal",2020-06-19,225174,40,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.585,0.254,2,-14.528,0,0.033,0.605,0.00135,0.0918,0.0712,124.869,4
2BQ7d1JGleZjwmCyAFVsAJ,"48eBlQXonG4CHpDSshfblU","Sexual Healing","Sexual Healing","Apollinare Rossi",2021-10-15,192750,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.871,0.258,3,-14.126,1,0.0676,0.0262,0,0.107,0.578,140.023,4
5Pb2yyzIkYux2qIYwZ7Ocr,"0qaq7Wbz8frkQzqBCops0p,1pLc4tfr6Y7OJqc2mCurFe,7686VIQ7AquEtoHpM0rrQW","Ocean Eyes - DJ Leao Bossa Nova Remix","Ocean Eyes (Dj Leao Bossa Nova Remix)","Stereo Dub,Lila Liu,DJ Leao",2020-03-13,157250,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.788,0.513,11,-11.795,1,0.0369,0.441,0.00916,0.103,0.456,139.978,4
2p2pVm5r4qsCGLPwPY6mfO,"3tFvFDca4inwWMY5vupFbX,6Q5cnVb5SfF6RWedEp57Al,1gziOczQaDTj4pXbljZPX2","Human","Human","The Cooltrane Quartet,Michelle Simonal,Francoise Sanders",2020-10-09,187116,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.611,0.212,8,-14.242,1,0.0286,0.538,0.00535,0.134,0.227,89.837,4
5GN5y83dv7phEa75ocydKa,"1mbrPxCCWDAO0UJ0p2gaHn,6niRXUE5IPchgYvYD8Ck00","Girls Like You","Jazz Sexiest Ladies, Vol. 2","48th St. Collective,Nikki Ocean",2019-03-22,229094,44,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover,jazz pop",0.595,0.239,0,-20.066,1,0.0353,0.654,0.0285,0.0907,0.141,89.972,4
6Gp576ma11crAf3Bs2rOo1,"506zjFvbbNJcjxY260lHDC,0qaq7Wbz8frkQzqBCops0p","Repetition","Repetition","Luca Giacco,Stereo Dub",2021-03-19,176250,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,reggae cover",0.774,0.513,10,-13.883,1,0.0373,0.673,0.161,0.115,0.449,120.006,4
5dCfDKQVVQYBjSGTSjWnD2,"3t0AL6Nk9ZuRclRi0gjlfT,3e8TWuBQYgKBa6feub25D7","Eyes Without A Face - Ronan Remix","Eyes Without a Face (Ronan Remix)","Krister & Dalbani,Ronan",2024-06-28,132244,40,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.671,0.615,0,-10.578,1,0.0801,0.609,0.0000108,0.155,0.698,98.011,4
09GqLS45kyKf1K1rUyfOIV,"0wf8Rn6bjZgEkKp0eV9omw","Cars and Girls","The Groove Girls","Groove Da Praia",2018-11-16,286875,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.874,0.476,11,-10.194,0,0.0435,0.471,0.000473,0.0834,0.886,125.414,4
3qeMQ8v7fXBoi51kVmkVz2,"6DFSkfaVzPXCNeNk1pcth2","The Tide is High","Life is Now or Never","Cassandra Beck",2019-12-13,203000,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.79,0.421,11,-13.685,1,0.062,0.441,0.00037,0.288,0.523,130.042,4
5aC4ToGzIkqORbtMjH08Va,"3OvwaCrQZ9yTmwuQdwHOM1,6TSXGApP0Fwfc6MzoPphil,0xVoADEmOkmDTfmzopFoGK","When the World is Running Down","When the World is Running Down","BossArt Ensemble,Os Alquimistas,Natascha",2020-02-14,183000,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.897,0.412,1,-12.288,0,0.0419,0.512,0.000389,0.108,0.639,107.996,4
3z2jts2LU99UUETwWr5tjG,"1mbrPxCCWDAO0UJ0p2gaHn,506zjFvbbNJcjxY260lHDC","Someday","Someday","48th St. Collective,Luca Giacco",2021-06-04,184250,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover,bossa nova cover",0.677,0.249,2,-14.051,0,0.0304,0.855,0.000635,0.112,0.546,99.992,4
6dPXG3UjtHel6Gj0X22lVA,"6MVeEwYSJUvwwYfUVPeZ6Y","Don't You (Forget About Me)","Vintage Café - Lounge & Jazz Blends","Stella Starlight Trio",2007-09-01,191840,36,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.645,0.294,3,-14.016,1,0.0367,0.734,0,0.16,0.176,119.766,4
6JwYbadkL3EMa5iEOZodID,"0iRoi077zFrRThy27nP4GR,4gus7u7NSeJ3OGIhOnNgIr","All the Small Things","All the Small Things","Jamie Lancaster,Ituana",2020-10-02,154908,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.622,0.188,4,-14.93,0,0.0407,0.723,0.000624,0.15,0.182,124.907,4
0XlS7U6zsgzylQNy28gVLF,"6GB5ciGInIXxCbTrqdgz1W","Night Changes","Night Changes","Amazonics",2023-06-16,176692,52,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.817,0.403,8,-13.005,1,0.0547,0.86,0.00416,0.163,0.504,116.011,4
6Xv1KKBqOxEk4BLWeqism5,"7675AXKo73FqKM9RDrGbf7,6MVeEwYSJUvwwYfUVPeZ6Y","needy","needy","Nenei,Stella Starlight Trio",2023-06-16,198250,45,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.702,0.473,1,-10.605,1,0.081,0.402,0.000156,0.105,0.347,75.018,4
7pIo1QhDL6XNRv467z2gGs,"6MVeEwYSJUvwwYfUVPeZ6Y","Sunrise","Sunrise","Stella Starlight Trio",2020-07-24,202263,44,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.674,0.193,0,-16.045,0,0.0321,0.837,0.000363,0.0963,0.373,95.038,4
37JRb6cexDkgxVPqcuFivc,"0fEmrjJq8kgO5Vuomz0FJ9","I Ran (So Far Away)","I Ran (So Far Away)","Dinah Eastwood",2019-12-06,242486,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.758,0.432,9,-12.843,0,0.031,0.555,0.0252,0.105,0.313,120.005,4
3wwHmbLyjng4zuf1eJ93yO,"3tFvFDca4inwWMY5vupFbX","Ain't Nobody (Loves Me Better)","Vintage Café: Lounge and Jazz Blends (Special Selection), Vol. 12","The Cooltrane Quartet",2018-05-11,249153,37,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.622,0.25,7,-14.563,1,0.0308,0.335,0,0.0936,0.448,62.006,4
52VPad07PAiKVkcQ2KvfWI,"19fFXKAVON44FeIBScDl9j","Gypsy Woman (She Is Homeless)","Vintage Café - Lounge & Jazz Blends","George White Group",2007-09-01,160533,37,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.735,0.35,2,-10.755,0,0.0335,0.301,0,0.0886,0.404,124.908,4
6TIFmsfuwzlzB3bEJBGBXY,"593TG88zhlcUxEYmhMYeIG,7I0kExgxiEOZ7JuzhE6mtZ","Snow (Hey Oh)","Jazz Sexiest Ladies, Vol. 2","Jazzystics,Julie Benson",2019-03-22,246203,38,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.592,0.259,2,-17.719,0,0.0305,0.153,0.00000288,0.0744,0.264,74.993,4
5oRaFJf5Nhmr3lYKmIvzOo,"6Q5cnVb5SfF6RWedEp57Al","This Is What You Came For","Vintage Café - Lounge & Jazz Blends (Special Selection), Pt. 10","Michelle Simonal",2017-06-09,184513,32,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.88,0.359,9,-12.848,0,0.04,0.539,0.00887,0.0893,0.792,112.983,4
2Vk7J4k4U1iHJeqWdgTTa0,"506zjFvbbNJcjxY260lHDC","Little Lies","Little Lies","Luca Giacco",2020-01-24,120279,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.783,0.372,1,-13.333,1,0.0308,0.243,0.000249,0.114,0.684,110.056,4
2lMRebjS1GEHAKaA9XJ6Ub,"4DpQLwz0jhUU7wuT9phTlD,5i4eNUpVpFKumuJnhhdwpp","Time After Time - Dataset Remix","Time After Time (Dataset Remix)","Sarah Menescal,Dataset",2021-07-02,212142,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.687,0.598,4,-9.597,0,0.0362,0.00607,0.421,0.169,0.478,111.965,4
20ilaQzoMW2Ld45Kje0DgF,"6NP40ldgw4kYtspZOziuii,3e8TWuBQYgKBa6feub25D7","Simple Song - Ronan Remix","Simple Song (Ronan Remix)","Eve St. Jones,Ronan",2023-09-15,133440,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.782,0.578,10,-8.525,1,0.0329,0.0583,0.407,0.131,0.741,124.973,4
1hAEAKwoHZIYLF0mVdLK1s,"5r1OHaNjhzMOn1J4lPi1SR,6NP40ldgw4kYtspZOziuii,2LDcjOh85SpW6J44e2K971","Oops!...I Did It Again - Wax Hero Rework","Oops!...I Did It Again (Wax Hero Rework)","Brazil XXI,Eve St. Jones,Wax Hero",2021-02-05,186000,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.708,0.656,11,-7.224,0,0.0307,0.0138,0.07,0.0695,0.6,109.986,4
0jbTJfMySE2Z1HbC7mn5tv,"4DpQLwz0jhUU7wuT9phTlD","Can't Help Falling in Love","Lounge Remixes","Sarah Menescal",2021-06-19,196309,45,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.681,0.49,11,-11.998,1,0.0438,0.106,0.774,0.117,0.15,126.006,4
0paKqp6k6BubOuj6mtaZyW,"0wf8Rn6bjZgEkKp0eV9omw,3e8TWuBQYgKBa6feub25D7","Is This Love - Ronan Remix","Praia Lounge","Groove Da Praia,Ronan",2024-05-24,166000,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.788,0.591,9,-9.074,1,0.0421,0.111,0.416,0.144,0.744,120.005,4
1avLn8sAKd8FHSU7MEheJv,"0fEmrjJq8kgO5Vuomz0FJ9","Here I Go Again - DJ Leao Mix","Here I Go Again (DJ Leao Mix)","Dinah Eastwood",2024-07-19,154914,45,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.845,0.514,7,-6.247,1,0.0476,0.783,0.000125,0.2,0.849,109.948,4
7c6t0WqYyy5nJcROURGqYF,"0GmCCVtFsBJ1bid0fiBc99,6tJrp4FYVXfFRZ3oIBD4SU","Single Soon - Ladies On Mars Mix","Single Soon (Ladies On Mars Mix)","Roger Beck,Ladies On Mars",2024-03-22,153631,41,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,funky house",0.738,0.542,7,-11.868,1,0.101,0.107,0.616,0.106,0.292,113.955,4
09rXAnmwG3sdmY1DKJNGHS,"7mDPp4RHlXLWkyLAf3AFBx","Rude","Rude","Blue System",2024-05-24,133191,28,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"italo disco",0.771,0.62,1,-5.034,1,0.0359,0.0959,0.0000901,0.0952,0.764,132.017,4
5EMXavHZ15rUAaJUd5mtYN,"3meKm27cYi7rttQlICYpkp,6tJrp4FYVXfFRZ3oIBD4SU,29c8c8UVfvvDTkco0Ndw4y","Eyes Closed","Eyes Closed","Asonne,Ladies On Mars,Nikko Mad",2024-04-05,152856,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,funky house",0.866,0.538,11,-9.519,0,0.169,0.295,0.00000249,0.0811,0.511,120.13,4
2uzqLtPgBPLcJgO6MV3iYD,"0GmCCVtFsBJ1bid0fiBc99,29c8c8UVfvvDTkco0Ndw4y","Up&Up - Nikko Mad Mix","Up&Up (Nikko Mad Mix)","Roger Beck,Nikko Mad",2023-08-25,110617,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.836,0.661,0,-8.552,0,0.243,0.396,0.000145,0.265,0.732,124.041,4
7BwRJ8UPL9rpMHKwxAWtRC,"68FLemdKR8dXyJFKHVSkSL","All the Good Girls Go to Hell","All the Good Girls Go to Hell","Lila Frascara",2020-10-23,194549,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"cantautora argentina,coverchill",0.873,0.329,8,-10.155,0,0.0794,0.151,0.352,0.199,0.452,100.011,4
23hZTb59H1qj09mfpbcNQi,"1HfyFtXcke6aZDFJlQA2p6","Back to You","Back to You","Banda Do Sul",2024-07-12,182000,39,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.819,0.553,0,-11.316,1,0.0285,0.212,0.432,0.103,0.766,110.01,4
1isGvp20UKqhtmPAdaFaJ7,"5iyM60Qogu947BgmGuzCkM","One Of Your Girls","One Of Your Girls","Ivette Moraes",2024-07-12,186250,39,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.648,0.646,5,-10.267,0,0.0462,0.0903,0.00794,0.094,0.779,178.35,4
4wfbU3wuGAERZQdjmpL1QU,"4KWmY9RioiBzILyhpJjQ3J","Lullaby","Lullaby","Freedom Dub",2020-09-11,199744,44,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.651,0.453,9,-11.823,1,0.0354,0.0165,0.0087,0.334,0.475,97.999,4
7iBrytcz94j4QBYT1tTb69,"4DpQLwz0jhUU7wuT9phTlD,40sTBkcCMNcveOK4XprOYk","I Love You Always Forever - Leo Portela Rework","Bossa Lounge E.P.","Sarah Menescal,Leo Portela",2024-06-07,140000,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,deep techno,house argentino",0.761,0.826,3,-10.672,1,0.0591,0.17,0.161,0.114,0.68,105.004,4
7yJLAJCz6RNOqf3h3HiwG9,"0wf8Rn6bjZgEkKp0eV9omw,506zjFvbbNJcjxY260lHDC","Walking on the Chinese Wall","Walking on the Chinese Wall","Groove Da Praia,Luca Giacco",2020-08-28,222500,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.706,0.739,4,-11.921,1,0.0723,0.109,0.318,0.12,0.506,160.011,4
6vLsby1xIWIPw6So6T1Oes,"6sZREHX9XWWC5van5XX6Q7,506zjFvbbNJcjxY260lHDC","Suedehead","Suedehead","Urban Love,Luca Giacco",2020-05-22,179000,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,reggae cover",0.681,0.623,6,-14.276,0,0.0497,0.00743,0.16,0.113,0.82,159.946,4
2TskbKc3UjN1UYos1jQ7Sr,"4ktjqLotjs95qQfTLLmc25","Jamming","Underwater Love","Groovy Waters",2019-11-22,165000,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.78,0.262,4,-12.206,0,0.0684,0.668,0.00000179,0.0882,0.477,121.858,4
2O0wwN0eDJm2gKwRfheEgG,"506zjFvbbNJcjxY260lHDC","Drive","Drive","Luca Giacco",2019-08-09,210212,36,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.734,0.574,6,-10.137,1,0.0623,0.541,0.0000888,0.107,0.941,170.021,4
7yhCEcdSHMpEKKm3vTai82,"1V8oWdnA5lcwov8ehgy7n7","2u","Vintage Café: Lounge and Jazz Blends (Special Selection), Vol. 12","Shelly Sony",2018-05-11,197413,33,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.658,0.511,11,-13.099,1,0.0473,0.236,0.000635,0.112,0.799,72.491,4
0q9XkXxVUeC5n61VtEZ2LJ,"2Y6ICKqJ0JCmy0wVp7Il58","The Sign","The Sign","Mandy Jones",2024-07-19,187250,39,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.779,0.53,4,-10.621,0,0.0354,0.381,0.00216,0.178,0.424,121.986,4
5YExwVbOUJKzRrm5WCwPPc,"7gjr06Lie1BDJuefW3v9YQ","Safe and Sound","Vintage Café - Lounge & Jazz Blends (Special Selection), Pt. 7","Flora Martínez",2016-08-12,209357,33,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"colombian pop,contemporary vocal jazz,coverchill,jazz cover,jazz pop",0.765,0.473,10,-12.491,0,0.0538,0.344,0.0128,0.0701,0.43,97.989,4
7C8dwKsnRIAn9syrr4Rbcz,"2s79xe5F6eUQkjwjww27Fh","High & Dry","Vintage Café - Lounge & Jazz Blends (Special Selection), Pt. 11","ABC",2017-10-13,264586,34,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"dance rock,new romantic,new wave,new wave pop,sophisti-pop,synthpop",0.571,0.747,4,-7.989,1,0.0267,0.067,0.0000179,0.101,0.602,95.997,4
1Axq8XXoiJu6HUMnBhqFLQ,"5f5mfxC3zijz4RoSNUpfTy,506zjFvbbNJcjxY260lHDC","The Right Thing","The Right Thing","Vintage Reggae Soundsystem,Luca Giacco",2024-06-21,173919,36,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"reggae cover,bossa nova cover,coverchill",0.9,0.431,9,-10.094,1,0.0372,0.402,0.371,0.118,0.618,107.025,4
7glz9Y5ErVSKfqgOBBhgik,"6TSXGApP0Fwfc6MzoPphil,5nXtsdye3qo5hbRGFfbC2g","Destiny","Destiny","Os Alquimistas,The Molsbees",2024-06-21,167750,34,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.789,0.424,0,-10.003,1,0.0402,0.163,0.00302,0.113,0.675,138.019,4
6bDyP43kM9db8WGzbhJycW,"0Y876qrI6O3kItxH3ycwaQ","Earned It","Earned It","Pinky Dread",2023-10-13,169859,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.796,0.641,5,-9.379,0,0.0656,0.0756,0.0000125,0.118,0.668,159.993,4
7pA2jFEUIV2zN6RxCM20xY,"7lxIB5EJMvQNt1Sd8R9g6Y,3e8TWuBQYgKBa6feub25D7","I Feel You - Ronan Remix","I Feel You (Ronan Remix)","Groove Messengers,Ronan",2023-06-09,144545,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.665,0.708,9,-7.972,0,0.059,0.0508,0.337,0.294,0.551,176.09,4
40FCQz529TRclRoc5sjIXx,"1HfyFtXcke6aZDFJlQA2p6,1J6oTMVgZOOKh6ytjazn87","Watermelon Sugar","Watermelon Sugar","Banda Do Sul,Natalie Renoir",2020-04-24,212833,51,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.689,0.243,9,-16.599,0,0.0909,0.495,0.00172,0.173,0.464,158.068,4
2cODlnejVW3p7TTC8f45gA,"1HfyFtXcke6aZDFJlQA2p6,1J6oTMVgZOOKh6ytjazn87","Titanium","Titanium","Banda Do Sul,Natalie Renoir",2020-09-11,239041,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.658,0.389,9,-11.485,0,0.0281,0.59,0.749,0.108,0.208,100.01,4
3c1Ei3v1g2zeDWazp2B7PA,"6GB5ciGInIXxCbTrqdgz1W","Precious","Amazónico","Amazonics",2020-09-04,197668,42,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.744,0.342,4,-11.804,0,0.0297,0.729,0.0746,0.0954,0.373,105.004,4
5Eh2vc3xzJa9t2jZNUjCHo,"7gjr06Lie1BDJuefW3v9YQ","The Scientist","Flora","Flora Martínez",2016-09-23,266862,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"colombian pop,contemporary vocal jazz,coverchill,jazz cover,jazz pop",0.752,0.383,10,-12.036,0,0.0328,0.705,0.00314,0.229,0.502,98.973,4
3ffNqgxYUDLblC2aE7OyC8,"4w8eJ4gqxdl5xlbMvB2JtY,7675AXKo73FqKM9RDrGbf7","I Drink Wine","I Drink Wine","Wine Lovers,Nenei",2024-05-03,200000,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.811,0.47,6,-10.624,1,0.0313,0.299,0.00000444,0.127,0.658,115.965,4
